fragment_id,count,median,std,mean
frag_7f60c5b4cf3616b7,2,-4.1808468269,0.7720219758999995,-4.1808468269
frag_7f6b4944bec9dbf1,1,-1.306674746,0.0,-1.306674746
frag_7f6c1e48aa4943fa,1,-1.9272,0.0,-1.9272
frag_7f7807841bc30388,1,-2.1339,0.0,-2.1339
frag_7f7bca1c9efcaef1,1,-3.0516,0.0,-3.0516
frag_7f8242582a24a3ae,270,-2.3180500000000004,1.3782451613900462,-2.459806649321852
frag_7f88ddd463bf6297,1,-5.3403,0.0,-5.3403
frag_7fabb40039729700,3,-2.47,0.5656854249492379,-2.8699999999999997
frag_7fae6be4be7c9992,2,-0.92235,0.40775000000000006,-0.92235
frag_7fb7fc7b25ca3a3c,11,-4.5403,1.4743894455077984,-4.717545454545455
frag_7fbb4c3e59c758c8,2,-5.34824475925,0.9621447592500001,-5.34824475925
frag_7fc2c50435d24814,1,-2.8741,0.0,-2.8741
frag_7fd24716bc062b2b,1,-2.8232791914,0.0,-2.8232791914
frag_7fea417c4109015b,1,-2.4299809947,0.0,-2.4299809947
frag_7feead245921f53d,1,-1.1426,0.0,-1.1426
frag_8005c045f3b7b358,2,-2.2296663529,1.3730012255000001,-2.2296663529
frag_8016d5f84ca3e8c9,1,-1.7541,0.0,-1.7541
frag_803ab3185a16d831,70,-4.58067551395,2.015362312580393,-4.951918883472857
frag_804131cfbe4f9a77,1,-3.21,0.0,-3.21
frag_804db4c5bcfbc9a6,1,-3.36,0.0,-3.36
frag_80528bb7d10b968d,1,-4.82,0.0,-4.82
frag_8060fae3f2f6b877,1,-0.6502,0.0,-0.6502
frag_8068830d86569e46,5,-0.71,1.4587051903057684,-1.16477923922
frag_8071d9886f7f374d,1,-2.55,0.0,-2.55
frag_8079a375928d37aa,1,-3.62,0.0,-3.62
frag_80800c834700bf67,1,-0.0128,0.0,-0.0128
frag_80c3a1e880ed38a8,87,-1.47,1.018541421126481,-1.4104443433022988
frag_80c4dffaa30ca282,10,-2.94,0.7986638842466837,-3.194
frag_80ce5d8ba57df70b,1,0.3717171259000001,0.0,0.3717171259000001
frag_80d237e6a2feef1b,1,-4.5661230993,0.0,-4.5661230993
frag_80d55df14b693b97,1,0.0790172102,0.0,0.0790172102
frag_80ea884b510429ec,2,-3.37,0.1499999999999999,-3.37
frag_80f4516943e38675,5,-2.830470194,0.8044466996465481,-2.6496940388
frag_81152bb7c82162a0,1,-0.9762,0.0,-0.9762
frag_81299d599317aeff,3,-2.3134381403,0.7131585628718522,-2.7839606904000003
frag_81368999acbc1f02,1,-2.6301,0.0,-2.6301
frag_813a1f328de79396,1,-0.7590012125,0.0,-0.7590012125
frag_8169d93bb638c4fd,1,-0.6667259261999999,0.0,-0.6667259261999999
frag_81bb2e84023776fb,1,-0.7062,0.0,-0.7062
frag_81ce3782a27354d9,1,-5.169478497,0.0,-5.169478497
frag_81d9681fa4e0c030,1,-5.1901,0.0,-5.1901
frag_81f48ff856639e2e,1,-3.533758505,0.0,-3.533758505
frag_8208c46afb191c45,6,-0.43315000000000003,1.0430822559560653,-0.16461822098333334
frag_8254ab64d94c2d94,13,-2.4221431699,1.8468498004684968,-2.097618632676923
frag_82727197b3620e89,1,0.7319628929,0.0,0.7319628929
frag_827f2c6ba81d42c3,2,-2.0868854858000003,1.4583854858,-2.0868854858000003
frag_82909334088c11a2,1,-2.3005,0.0,-2.3005
frag_82962b2642d2bd21,1,-4.6021,0.0,-4.6021
frag_8298ed8d42a729af,1,-0.74,0.0,-0.74
frag_82a0c95de52c928e,2,-4.615,0.004999999999999893,-4.615
frag_82a85056eb728396,1,-6.8074,0.0,-6.8074
frag_82cc2d6c226ace84,1,-5.0593,0.0,-5.0593
frag_82cddc3908cbf74c,1,-4.518,0.0,-4.518
frag_82edfbaa4d4e45bb,1,-3.2169,0.0,-3.2169
frag_82f186d861719e90,4,-0.40171623219999997,2.0731955435601486,-1.191189550975
frag_83075defb45f32f2,1,-5.2899699473,0.0,-5.2899699473
frag_8330b50d529e61d9,1,0.5433,0.0,0.5433
frag_8332351edc6691b6,1,0.0846221527,0.0,0.0846221527
frag_833f79f69adf4814,1,-6.5363,0.0,-6.5363
frag_834592a474ccf12b,1,-2.1707,0.0,-2.1707
frag_834ccf33a96736f8,2,-2.93,0.22999999999999998,-2.93
frag_83517780c4452def,1,-3.2357622441000005,0.0,-3.2357622441000005
frag_835406d111c68252,2,-0.272,0.9349000000000001,-0.272
frag_83542c8f055ea128,1,-6.6216674424,0.0,-6.6216674424
frag_8354fb1ade900321,1,-0.3,0.0,-0.3
frag_835e81e6ea7a2e86,1,-4.7213,0.0,-4.7213
frag_8368df080e97fb49,1,1.065,0.0,1.065
frag_836cf7fb90e9a1a9,1,-0.1086,0.0,-0.1086
frag_83839031f71c8912,1,-2.08,0.0,-2.08
frag_838f1e8ca3068648,1,-0.662918503,0.0,-0.662918503
frag_839f019fff121fba,1,-9.6499887292,0.0,-9.6499887292
frag_83acb71644e3cd19,1,-5.8221,0.0,-5.8221
frag_83b39f904661cc01,1,-3.314476262,0.0,-3.314476262
frag_83b570d889458f51,1,-4.6529288002,0.0,-4.6529288002
frag_83ba56fea65ad653,1,-2.1195,0.0,-2.1195
frag_83c5d980112fabb6,1,-8.1469015236,0.0,-8.1469015236
frag_83d9edb0bf40940f,7,-4.4927855243,1.836064323119309,-5.037898782714286
frag_83f3d834c29c7079,1,-1.29,0.0,-1.29
frag_84118750c8d8072a,1,-6.77,0.0,-6.77
frag_842c61713272b9ab,1,1.1186,0.0,1.1186
frag_8448043181b9a6b0,1,-1.6423088751,0.0,-1.6423088751
frag_845dc7f69cb5b494,1,-6.4917192558000005,0.0,-6.4917192558000005
frag_84678b8997512364,1,-1.82,0.0,-1.82
frag_846dbf74901b7291,1,-0.3602,0.0,-0.3602
frag_84708c86e87d4425,1,-4.1979376007,0.0,-4.1979376007
frag_84775eb8338075d9,1,-2.2251369084,0.0,-2.2251369084
frag_847c9e17d641191c,2,-4.7806190915,0.013419091500000313,-4.7806190915
frag_8485fd4d6ab32e9d,2,-0.776569034,1.0156921364,-0.776569034
frag_8487261b4a0f54ee,1,-3.55,0.0,-3.55
frag_848e370703eab075,2,-1.2752999999999999,0.4793,-1.2752999999999999
frag_849331027978786c,1,-8.1027530485,0.0,-8.1027530485
frag_84a5e47e9bd26582,1,-2.4564,0.0,-2.4564
frag_84cfe50b39d305c2,1,-1.17,0.0,-1.17
frag_84daefa844aae8a1,1,-3.79,0.0,-3.79
frag_84e0132e5b3e4afe,1,-3.2920233513,0.0,-3.2920233513
frag_85025adee12d57ac,1,-3.02,0.0,-3.02
frag_850732b37f798c49,1,-0.2674,0.0,-0.2674
frag_8517f8b5eec1ccba,1,-1.7168,0.0,-1.7168
frag_85232c7fb6a601cd,1,1.0751110617,0.0,1.0751110617
frag_8529d8b0f7fc8740,1,-3.66,0.0,-3.66
frag_852a16afbb9532e2,1,-2.0408,0.0,-2.0408
frag_854681c436d7da69,1,-4.6195835711,0.0,-4.6195835711
frag_854f393b9ac94c9b,1,-5.5712,0.0,-5.5712
frag_85511bf9679b7c5c,1,-1.6969729899,0.0,-1.6969729899
frag_85561433877dbe39,1,-0.4861495515,0.0,-0.4861495515
frag_8556413b2bc37f0d,1,0.8325704879000001,0.0,0.8325704879000001
frag_857012d2f9797917,15,-5.4730005799,3.269592617612527,-4.2772437066333335
frag_857fffaf3dcd3520,1,-3.4,0.0,-3.4
frag_858a9cf8e0278892,1,-3.6312456144,0.0,-3.6312456144
frag_85a1228015b43b4f,1,-2.6472,0.0,-2.6472
frag_85b50b222aa76ad2,1,0.0752827195,0.0,0.0752827195
frag_85b57e52fb231e62,1,-0.4121,0.0,-0.4121
frag_85d7029bb826745a,1,-5.27,0.0,-5.27
frag_85e173ee059f3a85,2,-1.10769943275,0.20797508815000004,-1.10769943275
frag_85e788aba7275138,1,-0.29,0.0,-0.29
frag_861afdea44918811,1,-4.4192,0.0,-4.4192
frag_8624716d344198de,1,-3.78,0.0,-3.78
frag_862a5a005001031a,1,-0.4592355493,0.0,-0.4592355493
frag_862f09a3e81d243d,1,-3.8775,0.0,-3.8775
frag_864bb1f2c25d4da2,4,-7.20285,0.5384306849539688,-7.229150000000001
frag_8657f1686828678d,1,-0.05,0.0,-0.05
frag_865d6455a559ac0e,1,-4.0571851475,0.0,-4.0571851475
frag_867d7dc262356be2,1,-0.8229,0.0,-0.8229
frag_868729d196b7cb4f,1,0.5104628122,0.0,0.5104628122
frag_868d80125cba55d6,1,-6.4814770267,0.0,-6.4814770267
frag_8693909c565c5154,1,-4.5716709895,0.0,-4.5716709895
frag_86a1e1303ead570e,5,-1.16,0.7539919775533709,-1.59999241754
frag_86aca74e74602aab,1,-3.6703396281,0.0,-3.6703396281
frag_86ca4e1c203dda73,1,-6.7243,0.0,-6.7243
frag_86eae4fbe8c7953f,1,-2.6994,0.0,-2.6994
frag_86f33d805ed85b18,1,0.4388612161999999,0.0,0.4388612161999999
frag_8702e9835e934b45,1,-3.6391,0.0,-3.6391
frag_8705a06388805727,1,0.0643,0.0,0.0643
frag_870724cc44872856,1,-7.5649937324,0.0,-7.5649937324
frag_8709bc6aee2bfeb2,1,-4.4651,0.0,-4.4651
frag_871181ffb12d393b,1,-0.9818,0.0,-0.9818
frag_87177e517e565948,2,-2.5535,0.12650000000000006,-2.5535
frag_87367bf57ad1acfb,2,-2.6955999999999998,0.4292,-2.6955999999999998
frag_87442aea6b27d830,1,-3.0203942687,0.0,-3.0203942687
frag_8766b28cb84827e3,7,-4.3707014658,1.1311195604412585,-4.977918292828572
frag_8776da819cd602f4,1,-0.4681010618999999,0.0,-0.4681010618999999
frag_878cfd9f18fe04e6,1,-0.3966430532,0.0,-0.3966430532
frag_87d60fa4fabb6d8b,1,0.8652,0.0,0.8652
frag_87db48780bb92d81,1,-4.59,0.0,-4.59
frag_87ddd0fb8d7fabb8,2,-1.735,0.4650000000000001,-1.735
frag_87edfe827a6c242c,1,-6.0798516889,0.0,-6.0798516889
frag_87f6e9b95b143397,30,-3.618954744950001,2.18227620518699,-3.938803914646667
frag_87ff3d86856cbcbd,1,-1.8222562261,0.0,-1.8222562261
frag_88078a7303df1d04,1,-2.92,0.0,-2.92
frag_88358dd2d387bd54,2,-4.50566068025,0.3331564382500005,-4.50566068025
frag_8835f21a4a07e895,1,-5.2733987051,0.0,-5.2733987051
frag_884bde52e34cc4bc,1,0.188516266,0.0,0.188516266
frag_884e016cb211230d,1,-3.21,0.0,-3.21
frag_88638512bf7d7abf,1,-1.2177,0.0,-1.2177
frag_8863ac93541d1d8c,1,0.522,0.0,0.522
frag_887325ae2867674b,2,-2.7784,0.3216000000000001,-2.7784
frag_888720e62053e978,1,-4.5922,0.0,-4.5922
frag_88961c118ffe8d6c,1,-1.598518701,0.0,-1.598518701
frag_889d3d4dd3673647,1,-1.6576,0.0,-1.6576
frag_88aa58618c0ebe44,1,-6.7023,0.0,-6.7023
frag_88ba8c833b5204df,1,0.716422901,0.0,0.716422901
frag_88c9fcd27aece238,1,-3.39,0.0,-3.39
frag_88cc0e78860bbbaa,1,-2.1425,0.0,-2.1425
frag_88de91bab5b4f5af,1,-4.5922,0.0,-4.5922
frag_88df9934cdeffb64,1,-2.47,0.0,-2.47
frag_88dfe86839f910c4,1,-2.82,0.0,-2.82
frag_88e5f8a84e059931,1,-1.826,0.0,-1.826
frag_88f0ac486bcba359,1,0.6123418909,0.0,0.6123418909
frag_88f8fad5cfd2956b,1,-0.6665,0.0,-0.6665
frag_8901f1755c231ecf,1,-2.92,0.0,-2.92
frag_8905a7ba46b01924,1,-4.2167463336,0.0,-4.2167463336
frag_89080b5c63f6e223,1,-3.35,0.0,-3.35
frag_890c77936574df53,1,-7.098737149600001,0.0,-7.098737149600001
frag_89104937a67081cb,1,-5.151636178,0.0,-5.151636178
frag_891080132023b933,1,-5.1432191168,0.0,-5.1432191168
frag_89274ff5e296e5fb,1,-1.56,0.0,-1.56
frag_8952c0b61fbfb962,1,-0.1590074228,0.0,-0.1590074228
frag_8955671b3d0f8ff8,1,-8.7448595438,0.0,-8.7448595438
frag_895f12dfb7de46aa,1,1.1303,0.0,1.1303
frag_896de9d5cbe8f8c2,1,-1.6383266335,0.0,-1.6383266335
frag_8970c10acd39df23,1,-2.4707735629,0.0,-2.4707735629
frag_897c2c4a8bca74f9,1,-1.24,0.0,-1.24
frag_89938d7a698129bd,4,-4.1899999999999995,0.8945215201435905,-4.2575
frag_899a2f593fdd0cc1,1,-0.0332510813,0.0,-0.0332510813
frag_89b394fd02e5e5e6,1,1.2336682179,0.0,1.2336682179
frag_89b9e78a42e1ba72,1,-3.3018240282,0.0,-3.3018240282
frag_89c2d9e52d2d67a2,1,-3.4624,0.0,-3.4624
frag_89c6913f6d5a4fa0,1,-4.8003,0.0,-4.8003
frag_89d1ba464517cc1f,3,-1.082666634,1.1031174383242461,-0.5425408009333332
frag_89d497ace114bb02,2,-2.41931639705,1.48614780645,-2.41931639705
frag_89dd18496c87dbfd,1,-0.0173,0.0,-0.0173
frag_89e609cd79047ffd,1,-3.52,0.0,-3.52
frag_89ece318133803f9,1,-0.7181,0.0,-0.7181
frag_8a0cf59cce8f0e46,1,-1.6137,0.0,-1.6137
frag_8a37fd7a0c23a9a8,1,-1.092,0.0,-1.092
frag_8a3f3b8faf7f8c23,1,-1.4333383705,0.0,-1.4333383705
frag_8a48b4bc377df0f9,1,-3.1711,0.0,-3.1711
frag_8a6027eeaed7dc0c,1,-3.2959363681,0.0,-3.2959363681
frag_8a61facc08f83e6e,1,-1.13,0.0,-1.13
frag_8a630bdb88b38442,3,-4.9595,1.4243552373696045,-4.2392666666666665
frag_8a6419c77aca465b,1,-1.52,0.0,-1.52
frag_8a64772affd8fc7a,1,-4.4544,0.0,-4.4544
frag_8a9298d5d9fe6a5a,1,-0.7574,0.0,-0.7574
frag_8ada1a4f34577c69,1,-2.0887,0.0,-2.0887
frag_8add9b517b6bb5d1,1,-0.2541408245,0.0,-0.2541408245
frag_8ae513375a12a0d4,1,-7.573831768200001,0.0,-7.573831768200001
frag_8aeba202984e5773,1,0.1187844902,0.0,0.1187844902
frag_8af2765b3847ace0,1,0.301076949,0.0,0.301076949
frag_8af840d1e6fe7bd8,2,1.5618592959500002,0.003859295950000008,1.5618592959500002
frag_8b07e900881996e6,1,-8.3631893131,0.0,-8.3631893131
frag_8b12a55d3ad6c3a7,1,-1.7924097659,0.0,-1.7924097659
frag_8b152c60ba97ee02,1,-6.2893,0.0,-6.2893
frag_8b2c20d1c76ff632,1,0.257987497,0.0,0.257987497
frag_8b5b5178fac537da,1,-8.972710915599999,0.0,-8.972710915599999
frag_8b63474af847bbbe,2,-7.4210443149500005,0.34986510804999904,-7.4210443149500005
frag_8b707bcbc93c1459,1,-0.8457609068,0.0,-0.8457609068
frag_8b7853d3ea246ea7,1,-1.0456,0.0,-1.0456
frag_8b7a0c87380dccf3,1,-0.2790374966,0.0,-0.2790374966
frag_8b7c2c96e1332e99,1,-2.2088,0.0,-2.2088
frag_8b8ae79c62c6b45f,1,-4.64,0.0,-4.64
frag_8b92f8203b1b7b3c,1,-1.1931,0.0,-1.1931
frag_8b939ef77ea28340,1,-4.5787304077,0.0,-4.5787304077
frag_8b96acb6a6ef9221,4,-1.3771499999999999,0.8757218661624249,-1.318325
frag_8b97ace6f1a0c6ac,1,-1.7677385178999998,0.0,-1.7677385178999998
frag_8bdb3433ef592e56,1,-3.4,0.0,-3.4
frag_8beb302740f8e23b,2,-7.083338603600001,0.03191400850000026,-7.083338603600001
frag_8bfa2f595cdd4cec,1,-3.48,0.0,-3.48
frag_8c09dc632236eadc,1,-2.374,0.0,-2.374
frag_8c0ab2e457280513,1,-1.7894220529,0.0,-1.7894220529
frag_8c1b9f2a9adfe907,1,-1.7558,0.0,-1.7558
frag_8c2d45d0cb3076b7,1,-2.22,0.0,-2.22
frag_8c4025ceb93b4750,1,-1.6688,0.0,-1.6688
frag_8c56304210f08c87,1,-0.21,0.0,-0.21
frag_8c66984846822cda,1,-5.5751336546,0.0,-5.5751336546
frag_8c7d73aac4cd982e,1,-3.7860287034,0.0,-3.7860287034
frag_8cb3590a42425e43,1,-7.7171571443,0.0,-7.7171571443
frag_8ce234daa5ab4da2,1,-0.9574,0.0,-0.9574
frag_8ce374df5cf8b4ca,32,-2.1452,1.815065350952975,-2.93581040719375
frag_8ce79a1e7ec38be9,1,-1.7891,0.0,-1.7891
frag_8ced620cd3a234c1,5,-0.8598992117,1.1715182524864054,-1.5366621391400002
frag_8d0da7a80436fbc3,1,-8.7020121255,0.0,-8.7020121255
frag_8d149cf0034906c2,1,-3.4359504856,0.0,-3.4359504856
frag_8d154c28e85026e1,1,-4.5221,0.0,-4.5221
frag_8d15b328472bfe72,1,-10.2347171749,0.0,-10.2347171749
frag_8d1f3c46b0025d54,1,-4.63,0.0,-4.63
frag_8d22ad9e414adb17,1,-5.3723,0.0,-5.3723
frag_8d37e28b72d03d5b,1,-6.4456261549,0.0,-6.4456261549
frag_8d5a6b76639ac80b,1,0.4084,0.0,0.4084
frag_8d621970dec47922,1,-0.4874,0.0,-0.4874
frag_8d83264ab9c5a7bb,1,-0.9312189022,0.0,-0.9312189022
frag_8d98ec51783547ec,1,-1.0417,0.0,-1.0417
frag_8da4260e585a31de,1,-1.8263,0.0,-1.8263
frag_8db780e343ae0316,1,-2.2163,0.0,-2.2163
frag_8db7ecfc7d0e660b,2,-4.05,0.16999999999999993,-4.05
frag_8db861d13359629e,6,-1.3446584230999998,2.7683698552744036,-2.1828926568
frag_8dbb18b4c1c6de77,1,-2.98,0.0,-2.98
frag_8dd829c592cc76fa,1,-1.2899,0.0,-1.2899
frag_8e134d8f43c6fabb,1,-2.8923562141000003,0.0,-2.8923562141000003
frag_8e2478c2255c6f01,1,-3.9560819473,0.0,-3.9560819473
frag_8e4ca3a90b9114f3,1,-4.8818,0.0,-4.8818
frag_8e54fd118a024b4f,1,-4.4786,0.0,-4.4786
frag_8e6025d4bbeb170b,1,-4.8009737888,0.0,-4.8009737888
frag_8e68fa4304937a62,1,-1.5709847474,0.0,-1.5709847474
frag_8e7b66b565429440,1,-5.3698,0.0,-5.3698
frag_8e80258894e27c0d,1,-0.1906,0.0,-0.1906
frag_8e854b212867a0f6,1,-2.6038411441,0.0,-2.6038411441
frag_8ea8b0bd91a9c84d,1,-2.9076,0.0,-2.9076
frag_8ebdf84f9cb2fa04,1,-1.43,0.0,-1.43
frag_8ec5351bef1dedd1,1,1.1300470117,0.0,1.1300470117
frag_8ee3b2640cb21cfb,1,-1.89,0.0,-1.89
frag_8f27f8ddc47990a3,1,-4.8916555333,0.0,-4.8916555333
frag_8f4e187d4f1ebd29,1,-5.6135997753,0.0,-5.6135997753
frag_8f614a9b84792010,1,-4.9505314842,0.0,-4.9505314842
frag_8f64bcea096e8b75,4,-3.2819492376,1.0473489309800923,-3.0728314389499998
frag_8f6963252e793dea,1,-2.0063,0.0,-2.0063
frag_8f6ed7c00299b395,2,-2.7582717736,0.20300215749999984,-2.7582717736
frag_8f7a47f1971b3b47,1,-4.06,0.0,-4.06
frag_8f9a9e6567ba6089,1,0.7860892979999999,0.0,0.7860892979999999
frag_8fcdef714651e700,1,-3.5440597008,0.0,-3.5440597008
frag_8fcefbb3df57c65c,13,-4.1488,1.8711081291165996,-3.525286357884615
frag_8fd1e45f2ec5fc54,1,-5.03,0.0,-5.03
frag_8fd9d4a3a3b4efda,1,0.49,0.0,0.49
frag_8fddbfdf5a27cf5e,1,-2.1693,0.0,-2.1693
frag_8fe79ac52cf1c58b,1,-3.5877591379,0.0,-3.5877591379
frag_8fe7e6967ed22a73,1,1.1186438786,0.0,1.1186438786
frag_9018ce5d68ea74d8,2,-4.215,0.04499999999999993,-4.215
frag_901c6b9a8c8a8483,1,-0.3038119023,0.0,-0.3038119023
frag_90235c0f03115694,1,-4.3981,0.0,-4.3981
frag_90248710cb1d4114,1,1.2878896498,0.0,1.2878896498
frag_90483d1ca0c913b7,3,-2.54,0.4994788150328967,-2.2861
frag_904a4f23ad371f30,1,-0.2558,0.0,-0.2558
frag_904b8749ff638b4b,1,-8.17,0.0,-8.17
frag_904d3b3ea85c6eb4,7,-3.1639,2.2285994711982924,-4.667442952485715
frag_9056a5eb46b19e3f,1,-0.8275,0.0,-0.8275
frag_906f84db8ebb6ecd,1,-3.7602414897,0.0,-3.7602414897
frag_9076b5a3ff423e34,1,-3.0961,0.0,-3.0961
frag_907c836cd591dbcf,2,0.028949999999999976,0.42895,0.028949999999999976
frag_90850d40b0890f59,1,-4.6772,0.0,-4.6772
frag_9088b445fe8fc508,1,-6.6160000000000005,0.0,-6.6160000000000005
frag_909c6f4a3b12c625,1,-6.9278,0.0,-6.9278
frag_90a467ce8dcdfdf8,1,-2.1052106917,0.0,-2.1052106917
frag_90a494657d15451e,1,-5.4122219139,0.0,-5.4122219139
frag_90b6ae563cc78597,1,-3.7259038203,0.0,-3.7259038203
frag_90b92261967fd795,1,-2.64,0.0,-2.64
frag_90e0762e34208ce6,1,-4.15,0.0,-4.15
frag_90e38341fb3208c6,4,-4.7315000000000005,0.34521959315774653,-4.83235
frag_90f4f63d481fcb7a,1,-1.56,0.0,-1.56
frag_90fb4bc109739f3f,1,-4.24,0.0,-4.24
frag_911193aa5ad0099e,1,-2.6993635863,0.0,-2.6993635863
frag_911e08f0c080d2ef,1,-3.85,0.0,-3.85
frag_911ff51e7735aa94,1,-4.73,0.0,-4.73
frag_912764ee4308283b,1,-2.8772524161,0.0,-2.8772524161
frag_9130d5fc77584aa1,1,-0.3567,0.0,-0.3567
frag_9133e16ef616e716,1,-1.33,0.0,-1.33
frag_91415ec76c1e8006,1,-1.3018,0.0,-1.3018
frag_915b83fd310a9091,1,-1.4815528695,0.0,-1.4815528695
frag_915fe672a0a71a95,1,0.07,0.0,0.07
frag_9162603543f16a23,1,-4.0051761335,0.0,-4.0051761335
frag_916758ff3b403044,1,0.1864485079,0.0,0.1864485079
frag_9172afcbf5a92132,1,-7.8728,0.0,-7.8728
frag_91c0e486678a9d17,1,-0.8645162178,0.0,-0.8645162178
frag_91c8ac6eb0e7c699,1,0.5539999999999999,0.0,0.5539999999999999
frag_91dec27eb7fb049e,1,-2.3153,0.0,-2.3153
frag_91eb795178d6167d,1,-2.9373448418,0.0,-2.9373448418
frag_91fec74d35275010,1,-0.8271,0.0,-0.8271
frag_9200c354f7de98b2,1,-6.717139790499999,0.0,-6.717139790499999
frag_920b6bff8d0caa3c,2,-4.30546654825,0.7384665482499999,-4.30546654825
frag_921784cff2243e55,1,0.3449927217,0.0,0.3449927217
frag_9224b25844779e52,2,-3.2307448458000003,0.0719119400999999,-3.2307448458000003
frag_9225e573e3261699,15,-3.08,2.0154795892355253,-3.4871804536999997
frag_924e272f21407897,2,-2.9792670829,1.4714938371999997,-2.9792670829
frag_9258abf78cd15048,1,-3.85,0.0,-3.85
frag_92677716588d2035,1,-0.4564,0.0,-0.4564
frag_927dcee8f3ba323f,1,-3.96,0.0,-3.96
frag_928052ae2fb0f247,1,-2.696,0.0,-2.696
frag_9287ea3e4cf77367,2,-4.859285157,2.5658037813,-4.859285157
frag_929916c213cce029,1,0.7853597575,0.0,0.7853597575
frag_92b0208edd63bf53,1,0.6949528649,0.0,0.6949528649
frag_92c6ec2883ad9e42,1,-1.96,0.0,-1.96
frag_92df7aa0bfd5668b,1,-2.1049144818000003,0.0,-2.1049144818000003
frag_9306482928feae8b,1,-3.72,0.0,-3.72
frag_930b92e7405f3254,1,-6.8162,0.0,-6.8162
frag_930da25ce7d25d3e,1,-1.4489346424,0.0,-1.4489346424
frag_9326fc491db0e099,1,-2.7493446847000005,0.0,-2.7493446847000005
frag_933de7aa28c2fa8d,1,-3.7255255026,0.0,-3.7255255026
frag_934a195df98be265,1,-3.0199412712,0.0,-3.0199412712
frag_934fa9bd6027e4cf,1,-2.6990298363,0.0,-2.6990298363
frag_9355263db3537c2d,1,-3.37,0.0,-3.37
frag_93554f4a4c82af08,1,-3.4351686053,0.0,-3.4351686053
frag_936ca5e82233b96e,1,-3.7755457257,0.0,-3.7755457257
frag_937d7ab77c9f2934,2,-1.555,0.33499999999999996,-1.555
frag_937e62b7c748ee5b,1,-2.91,0.0,-2.91
frag_938a7fe8755c7b87,1,-5.9544825522,0.0,-5.9544825522
frag_9394ba6370caa6f1,1,-5.941561120199999,0.0,-5.941561120199999
frag_9398978bc3e9f3dc,1,-1.0613582209,0.0,-1.0613582209
frag_93ebec97b5e85558,1,-4.3128,0.0,-4.3128
frag_93fa88cb22bd470d,1,-7.3854,0.0,-7.3854
frag_93fd644bd2fdb4ba,1,0.92,0.0,0.92
frag_9425bad7d7450765,1,-7.6781962638999985,0.0,-7.6781962638999985
frag_94343ead2008e922,1,1.0499,0.0,1.0499
frag_94360c8307468133,2,-5.3603000000000005,0.34340000000000037,-5.3603000000000005
frag_943b47e0b1412942,1,-2.6177,0.0,-2.6177
frag_94451da355154daf,1,-8.5265601286,0.0,-8.5265601286
frag_944ce85876559623,1,-3.5525,0.0,-3.5525
frag_9457a76ea0ec8ebc,1,-5.0402,0.0,-5.0402
frag_9457bf383ea121f8,3,-7.6864910333,1.7546066312696715,-7.673842046200001
frag_946385cfeda5abff,1,-1.1482,0.0,-1.1482
frag_94673b0f047a26e5,1,-0.4988,0.0,-0.4988
frag_946b2d3a8fabf2a2,1,-3.07,0.0,-3.07
frag_94749ebfa1024167,1,-2.9395,0.0,-2.9395
frag_94950a56c3613d5d,1,-1.6217,0.0,-1.6217
frag_94ac8c9f266c2357,1,-5.7438651202,0.0,-5.7438651202
frag_94aed99893d5753a,1,1.0371672978,0.0,1.0371672978
frag_94b983fbff85ba8d,1,-1.1887,0.0,-1.1887
frag_94b9b6024ecbb1f4,2,-0.04386738615000002,0.77613261385,-0.04386738615000002
frag_94c70e74f7259dc5,1,-2.5976,0.0,-2.5976
frag_94f112327e0dcac7,1,-0.8795540191,0.0,-0.8795540191
frag_94f8dc9807970b84,1,-1.3402,0.0,-1.3402
frag_950a0cee14145f38,1,-0.3087,0.0,-0.3087
frag_950df7570f8c082f,1,-0.5071845321,0.0,-0.5071845321
frag_9514fb22e8944c01,5,-0.6525,0.5495011742011169,-0.43220869342000007
frag_95180f61f40a1d35,11,-5.2632246549,0.9147136546117279,-5.5925821095818185
frag_95415599ae97ec78,1,-5.1490404299,0.0,-5.1490404299
frag_9545ecab4392bf29,1,-2.3262,0.0,-2.3262
frag_9549877ca8c35c2e,1,-0.3776,0.0,-0.3776
frag_9556c47d59fd646b,1,-1.01,0.0,-1.01
frag_9557e1f5ef683666,1,-4.4346903729000005,0.0,-4.4346903729000005
frag_955a0029afa54052,1,-0.74,0.0,-0.74
frag_955b08adca86c380,3,-0.0877655775,0.6884438193430099,-0.5431551925
frag_9576b8f79042cc75,1,-3.3429,0.0,-3.3429
frag_959082e337bda326,1,-0.7796166704,0.0,-0.7796166704
frag_9594a4e6b811a8d7,5,-2.12,0.828381554599087,-1.8820000000000001
frag_95c52e413775e4c0,1,-2.5281270707,0.0,-2.5281270707
frag_95f1cbe71cc005e0,1,-4.2605,0.0,-4.2605
frag_95fc63ef1aca777e,1,0.4781562172999999,0.0,0.4781562172999999
frag_96056a38c2f044a0,1,-0.0813040923,0.0,-0.0813040923
frag_9609bdc28c5b1930,1,-0.6679306861,0.0,-0.6679306861
frag_961104a76719f7b7,1,-0.7962,0.0,-0.7962
frag_962288efc03eeb77,1,-2.404,0.0,-2.404
frag_96240188a3ca54c4,1,-3.63,0.0,-3.63
frag_96305f5741d6f759,1,-3.5,0.0,-3.5
frag_9640f7d57b8f0a90,1,-0.1793,0.0,-0.1793
